Date,Month,Day_of_Year,Week_of_Year,Temperature,Humidity,Rainfall_mm,NDVI,Vector_Density,Livestock_Density,Hosp_Bed_Occupancy,Vax_Coverage,Med_Supply_Index,Sanitation_Index,Healthcare_Worker_Ratio,Transit_Usage,Travel_Index,Mass_Gathering,Search_Volume,Social_Sentiment,Clinic_Visit_Surge,Cases_Lag_7,Cases_Lag_14,Cases_Roll_Avg_7,Cases_Roll_Avg_14,Cases_Roll_Avg_30,Cases_Growth_Rate_7d,Cases_Growth_Rate_14d,Case_Count,Outbreak_Label,Risk_Level
2023-09-12,9,255,37,32.1,81.61,9.61,0.603,0.403,486.0,83.06,0.665,0.672,0.736,2.84,0.942,0.349,0,111,0.379,0.461,11,8,9.0,10.29,10.57,-0.2727,0.0,8,0,Low
2023-09-13,9,256,37,29.94,84.33,10.77,0.558,0.343,487.0,68.86,0.664,0.813,0.562,2.52,0.352,0.496,0,88,0.465,1.153,8,14,8.57,9.64,10.37,-0.375,-0.6429,5,0,Low
2023-09-14,9,257,37,32.34,86.91,19.47,0.607,0.239,517.0,84.92,0.678,0.785,0.564,2.39,0.655,0.428,0,108,0.325,0.864,11,8,8.43,9.79,10.2,-0.0909,0.25,10,0,Low
2023-09-15,9,258,37,35.04,86.1,7.77,0.618,0.35,440.0,59.15,0.711,0.702,0.54,2.51,0.735,0.118,0,97,0.522,0.797,8,8,8.57,9.86,10.1,0.125,0.125,9,0,Low
2023-09-16,9,259,37,33.84,89.23,7.93,0.644,0.468,426.0,78.78,0.674,0.661,0.525,2.21,0.542,0.228,0,100,0.275,1.154,13,10,7.71,9.64,9.97,-0.4615,-0.3,7,0,Low
2023-09-17,9,260,37,34.21,82.38,7.54,0.552,0.359,527.0,88.46,0.699,0.668,0.526,2.44,0.746,0.329,0,110,0.366,1.033,8,16,8.43,9.43,9.9,0.625,-0.1875,13,0,Medium
2023-09-18,9,261,38,29.87,88.08,7.89,0.674,0.363,428.0,82.08,0.695,0.667,0.47,2.3,0.499,0.389,0,83,0.804,0.983,7,14,8.29,8.86,9.67,-0.1429,-0.5714,6,0,Low
2023-09-19,9,262,38,28.79,83.44,6.73,0.625,0.397,391.0,53.33,0.67,0.805,0.63,2.46,0.676,0.32,0,93,0.134,1.024,8,11,8.0,8.5,9.67,-0.25,-0.4545,6,0,Low
2023-09-20,9,263,38,30.38,89.42,8.78,0.64,0.388,598.0,65.62,0.683,0.733,0.739,2.32,0.323,0.414,0,88,0.274,0.788,5,8,8.29,8.43,9.43,0.4,-0.125,7,0,Low
2023-09-21,9,264,38,30.62,88.66,10.79,0.601,0.289,539.0,69.58,0.719,0.631,0.744,2.71,0.826,0.213,0,85,0.023,1.442,10,11,8.0,8.21,9.4,-0.2,-0.2727,8,0,Low
2023-09-22,9,265,38,32.56,79.32,7.53,0.568,0.256,641.0,82.1,0.698,0.7,0.54,2.83,0.65,0.174,0,84,0.391,1.043,9,8,7.86,8.21,9.37,-0.1111,0.0,8,0,Low
2023-09-23,9,266,38,26.86,91.42,9.03,0.621,0.411,563.0,58.68,0.71,0.71,0.581,2.35,0.411,0.122,0,97,0.353,1.04,7,13,7.57,7.64,9.27,-0.2857,-0.6154,5,0,Low
2023-09-24,9,267,38,33.17,81.64,8.45,0.629,0.349,399.0,61.81,0.732,0.549,0.686,2.18,0.744,0.329,0,99,0.373,0.978,13,8,7.0,7.71,9.2,-0.3077,0.125,9,0,Low
2023-09-25,9,268,39,29.66,89.65,8.46,0.553,0.463,508.0,55.95,0.707,0.704,0.63,2.78,0.895,0.375,1,88,0.186,0.596,6,7,7.71,8.0,9.27,0.8333,0.5714,11,0,Low
2023-09-26,9,269,39,28.99,86.94,7.42,0.664,0.33,419.0,63.74,0.637,0.778,0.609,2.57,0.511,0.23,0,113,0.213,0.831,6,8,7.71,7.86,9.03,0.0,-0.25,6,0,Low
2023-09-27,9,270,39,27.68,95.69,12.03,0.677,0.414,368.0,59.48,0.703,0.709,0.582,2.35,0.618,0.345,0,98,0.36,0.694,7,5,7.57,7.93,8.93,-0.1429,0.2,6,0,Low
2023-09-28,9,271,39,26.26,83.24,8.6,0.592,0.285,464.0,87.98,0.677,0.74,0.682,3.05,0.573,0.121,0,107,0.097,0.67,8,10,7.43,7.71,8.9,-0.125,-0.3,7,0,Low
2023-09-29,9,272,39,31.08,82.39,9.35,0.58,0.323,579.0,65.53,0.75,0.759,0.525,2.27,0.534,0.14,0,106,0.509,0.615,8,9,7.14,7.5,8.63,-0.25,-0.3333,6,0,Low
2023-09-30,9,273,39,29.45,84.27,6.93,0.618,0.254,522.0,78.91,0.708,0.693,0.634,1.7,0.519,0.381,0,81,0.1,0.841,5,7,6.86,7.21,8.47,-0.4,-0.5714,3,0,Low
2023-10-01,10,274,39,26.59,82.46,10.12,0.636,0.309,389.0,72.18,0.678,0.778,0.624,2.22,0.553,0.787,0,94,0.323,1.005,9,13,6.29,6.64,8.37,-0.4444,-0.6154,5,0,Low
2023-10-02,10,275,40,26.44,88.96,9.72,0.623,0.37,461.0,72.04,0.713,0.837,0.603,3.15,0.561,0.574,0,107,0.272,0.644,11,6,5.29,6.5,8.17,-0.6364,-0.3333,4,0,Low
2023-10-03,10,276,40,28.22,74.34,6.53,0.635,0.265,489.0,66.09,0.699,0.598,0.655,2.37,0.597,0.662,0,92,0.26,1.175,6,6,5.0,6.36,7.77,-0.3333,-0.3333,4,0,Low
2023-10-04,10,277,40,32.09,77.58,7.48,0.651,0.424,365.0,79.7,0.645,0.692,0.602,2.29,0.586,0.705,0,104,0.061,1.074,6,7,5.0,6.29,7.5,0.0,-0.1429,6,0,Low
2023-10-05,10,278,40,28.1,77.35,9.47,0.573,0.391,557.0,73.54,0.723,0.906,0.563,2.51,0.764,0.904,0,101,0.342,0.942,7,8,4.71,6.07,7.3,-0.2857,-0.375,5,0,Low
2023-10-06,10,279,40,25.48,89.31,9.63,0.58,0.332,482.0,72.97,0.685,0.734,0.606,2.9,0.751,0.885,0,86,0.133,1.541,6,8,4.43,5.79,7.17,-0.3333,-0.5,4,0,Low
2023-10-07,10,280,40,27.85,93.71,10.48,0.507,0.312,389.0,66.07,0.74,0.717,0.489,2.47,0.42,0.611,1,95,0.375,0.94,3,5,4.71,5.79,6.97,0.6667,0.0,5,0,Low
2023-10-08,10,281,40,27.66,82.66,15.88,0.692,0.34,384.0,67.7,0.694,0.699,0.643,2.74,0.561,0.808,0,112,0.213,1.2,5,9,4.71,5.5,6.87,0.0,-0.4444,5,0,Low
2023-10-09,10,282,41,22.68,82.09,9.25,0.646,0.323,588.0,77.89,0.741,0.822,0.661,2.42,0.838,0.622,0,106,0.341,1.052,4,11,4.71,5.0,6.57,0.0,-0.6364,4,0,Low
2023-10-10,10,283,41,27.82,83.34,7.84,0.699,0.293,470.0,74.3,0.711,0.645,0.554,2.74,0.694,0.994,0,91,0.024,1.36,4,6,5.0,5.0,6.5,0.5,0.0,6,0,Low
2023-10-11,10,284,41,27.33,89.7,10.4,0.59,0.343,595.0,73.23,0.727,0.794,0.537,2.57,0.7,0.976,0,89,0.514,1.271,6,6,4.86,4.93,6.43,-0.1667,-0.1667,5,0,Low
2023-10-12,10,285,41,29.05,76.96,6.38,0.649,0.373,626.0,64.46,0.684,0.698,0.557,2.34,0.686,0.782,0,103,0.547,0.925,5,7,5.14,4.93,6.4,0.4,0.0,7,0,Low
2023-10-13,10,286,41,31.22,83.75,7.27,0.659,0.342,582.0,91.44,0.709,0.66,0.596,2.6,0.611,0.849,0,92,0.251,0.934,4,6,5.71,5.07,6.5,1.0,0.3333,8,0,Medium
2023-10-14,10,287,41,29.63,87.95,9.41,0.621,0.414,457.0,67.2,0.647,0.702,0.615,2.28,0.644,0.901,0,106,0.854,0.665,5,3,5.86,5.29,6.37,0.2,1.0,6,0,Low
2023-10-15,10,288,41,26.71,84.88,12.24,0.572,0.303,300.0,71.7,0.695,0.716,0.713,1.95,0.589,0.86,1,99,0.487,1.029,5,5,6.57,5.64,6.4,1.0,1.0,10,0,High
2023-10-16,10,289,42,24.89,82.78,11.85,0.737,0.322,525.0,70.13,0.655,0.68,0.704,2.49,0.778,0.85,0,94,0.304,1.164,4,4,7.29,6.0,6.47,1.25,1.25,9,0,Medium
2023-10-17,10,290,42,32.12,87.41,8.32,0.72,0.37,667.0,91.55,0.665,0.809,0.658,1.98,0.591,0.979,0,118,0.262,0.985,6,4,8.0,6.5,6.4,0.8333,1.75,11,0,High
2023-10-18,10,291,42,26.95,64.93,4.49,0.631,0.161,497.0,69.09,0.673,0.661,0.608,2.74,0.633,0.798,0,133,0.209,1.35,5,6,8.86,6.86,6.57,1.2,0.8333,11,0,High
2023-10-19,10,292,42,26.73,84.96,7.47,0.675,0.399,341.0,68.18,0.72,0.731,0.535,2.49,0.76,0.818,0,115,0.244,1.036,7,5,9.29,7.21,6.7,0.4286,1.0,10,0,Medium
2023-10-20,10,293,42,26.51,76.71,16.21,0.626,0.228,446.0,73.18,0.696,0.763,0.718,3.07,0.601,0.925,0,96,0.33,1.312,8,4,9.71,7.71,6.83,0.375,1.75,11,0,High
2023-10-21,10,294,42,26.82,69.37,11.81,0.6,0.256,485.0,65.06,0.701,0.73,0.583,2.37,0.639,0.835,0,87,0.342,0.959,6,5,9.86,7.86,6.8,0.1667,0.4,7,0,Low
2023-10-22,10,295,42,26.0,83.14,8.72,0.741,0.31,412.0,73.12,0.695,0.782,0.62,2.49,0.596,0.866,0,109,0.097,0.71,10,5,10.29,8.43,6.97,0.3,1.6,13,1,High
2023-10-23,10,296,43,25.01,88.03,10.87,0.566,0.382,295.0,95.72,0.733,0.685,0.644,1.91,0.637,0.617,0,95,0.594,0.844,9,4,10.29,8.79,7.1,0.0,1.25,9,0,Medium
2023-10-24,10,297,43,24.93,78.67,8.25,0.634,0.273,492.0,75.0,0.701,0.77,0.604,2.06,0.601,0.686,0,99,0.492,0.992,11,6,9.43,8.71,6.97,-0.5455,-0.1667,5,0,Low
2023-10-25,10,298,43,25.83,84.91,8.78,0.652,0.382,437.0,74.63,0.709,0.772,0.681,1.83,0.57,0.574,0,113,0.683,0.813,11,5,8.86,8.86,6.83,-0.3636,0.4,7,0,Low
2023-10-26,10,299,43,24.67,88.56,7.82,0.729,0.31,642.0,64.82,0.684,0.797,0.632,2.93,0.544,0.753,0,95,0.416,0.586,10,7,8.57,8.93,6.9,-0.2,0.1429,8,0,Low
2023-10-27,10,300,43,24.2,86.46,8.51,0.691,0.399,508.0,89.09,0.736,0.569,0.669,2.32,0.624,0.728,0,112,0.538,0.499,11,8,8.0,8.86,6.93,-0.3636,-0.125,7,0,Low
2023-10-28,10,301,43,25.71,88.09,9.86,0.561,0.361,538.0,91.39,0.739,0.761,0.631,3.03,0.803,0.999,0,117,0.125,1.253,7,6,8.14,9.0,6.97,0.1429,0.3333,8,0,Low
2023-10-29,10,302,43,24.85,82.37,8.74,0.644,0.25,490.0,80.53,0.701,0.792,0.597,1.43,0.744,0.806,0,103,0.458,1.096,13,10,7.29,8.79,7.0,-0.4615,-0.3,7,0,Low
2023-10-30,10,303,44,28.24,78.03,6.54,0.644,0.332,507.0,78.54,0.685,0.687,0.605,3.12,0.413,0.893,0,113,0.028,1.069,9,9,7.29,8.79,7.2,0.0,0.0,9,0,Medium
2023-10-31,10,304,44,19.8,67.62,9.21,0.63,0.18,368.0,69.65,0.654,0.676,0.596,2.47,0.586,0.667,0,98,0.175,1.042,5,11,7.29,8.36,7.2,0.0,-0.5455,5,0,Low
2023-11-01,11,305,44,27.16,75.41,5.45,0.671,0.186,417.0,75.91,0.677,0.664,0.51,2.64,0.554,0.127,0,91,0.801,0.863,7,11,7.14,8.0,7.27,-0.1429,-0.4545,6,0,Low
2023-11-02,11,306,44,27.34,71.47,5.68,0.568,0.262,587.0,63.65,0.638,0.637,0.53,2.07,0.416,0.369,0,106,0.287,1.199,8,10,7.0,7.79,7.37,-0.125,-0.3,7,0,Low
2023-11-03,11,307,44,20.58,89.19,10.19,0.617,0.396,517.0,60.74,0.676,0.773,0.652,2.71,0.691,0.285,0,106,0.347,0.565,7,11,7.0,7.5,7.4,0.0,-0.3636,7,0,Low
2023-11-04,11,308,44,23.91,74.74,7.34,0.659,0.319,468.0,57.13,0.714,0.903,0.512,2.35,0.636,0.432,0,129,0.476,0.479,8,7,6.86,7.5,7.47,-0.125,0.0,7,0,Low
2023-11-05,11,309,44,23.73,76.16,7.32,0.668,0.245,539.0,76.11,0.702,0.676,0.572,2.02,0.953,0.14,0,106,0.343,0.95,7,13,7.0,7.14,7.6,0.1429,-0.3846,8,0,Low
2023-11-06,11,310,45,21.54,78.35,6.31,0.639,0.274,540.0,58.22,0.774,0.683,0.526,2.02,0.6,0.158,0,87,0.166,1.032,9,9,6.43,6.86,7.6,-0.4444,-0.4444,5,0,Low
2023-11-07,11,311,45,22.68,74.92,5.32,0.616,0.248,659.0,67.0,0.693,0.721,0.568,2.01,0.534,0.223,0,109,0.171,0.779,5,5,6.43,6.86,7.6,0.0,0.0,5,0,Low
2023-11-08,11,312,45,21.89,84.43,8.91,0.622,0.391,513.0,71.39,0.691,0.592,0.589,2.65,0.519,0.406,0,92,0.494,0.602,6,7,6.29,6.71,7.63,-0.1667,-0.2857,5,0,Low
2023-11-09,11,313,45,27.49,70.13,5.86,0.663,0.197,415.0,81.95,0.737,0.664,0.572,2.25,0.582,0.222,0,103,0.404,1.148,7,8,6.14,6.57,7.63,-0.1429,-0.25,6,0,Low
2023-11-10,11,314,45,25.74,74.63,5.32,0.625,0.236,491.0,66.22,0.647,0.715,0.5,1.84,0.739,0.263,0,111,0.501,0.897,7,7,5.86,6.43,7.63,-0.2857,-0.2857,5,0,Low
2023-11-11,11,315,45,26.3,68.59,6.16,0.569,0.18,549.0,83.13,0.661,0.648,0.587,2.65,0.756,0.221,0,102,0.456,1.174,7,8,5.57,6.21,7.57,-0.2857,-0.375,5,0,Low
2023-11-12,11,316,45,25.08,64.71,4.16,0.557,0.11,580.0,81.39,0.725,0.816,0.533,1.63,1.0,0.132,0,102,0.361,1.326,8,7,5.29,6.14,7.5,-0.25,-0.1429,6,0,Low
2023-11-13,11,317,46,21.27,68.54,5.91,0.542,0.208,371.0,61.29,0.7,0.616,0.555,3.03,0.469,0.476,0,70,0.352,0.599,5,9,5.14,5.79,7.43,-0.2,-0.5556,4,0,Low
2023-11-14,11,318,46,22.36,71.57,7.95,0.686,0.307,520.0,83.23,0.701,0.792,0.652,3.29,0.663,0.319,0,109,0.367,1.053,5,5,5.14,5.79,7.27,0.0,0.0,5,0,Low
2023-11-15,11,319,46,24.28,68.78,4.13,0.651,0.197,428.0,69.16,0.678,0.837,0.667,1.98,0.547,0.415,0,103,0.285,1.062,5,6,5.0,5.64,7.1,-0.2,-0.3333,4,0,Low
2023-11-16,11,320,46,20.74,66.77,3.39,0.603,0.129,455.0,67.01,0.714,0.751,0.508,2.92,0.703,0.363,0,107,0.287,1.186,6,7,4.71,5.43,6.87,-0.3333,-0.4286,4,0,Low
2023-11-17,11,321,46,24.5,62.04,5.43,0.582,0.174,568.0,69.21,0.682,0.709,0.71,2.64,0.857,0.306,0,100,0.44,0.867,5,7,4.71,5.29,6.67,0.0,-0.2857,5,0,Low
2023-11-18,11,322,46,22.49,69.54,5.79,0.573,0.238,560.0,71.96,0.709,0.74,0.564,2.3,0.779,0.136,0,99,0.609,1.014,5,7,4.71,5.14,6.5,0.0,-0.2857,5,0,Low
2023-11-19,11,323,46,22.11,60.56,4.52,0.654,0.132,446.0,67.85,0.672,0.685,0.558,2.32,0.469,0.357,0,126,0.048,1.183,6,8,4.29,4.79,6.23,-0.5,-0.625,3,0,Low
2023-11-20,11,324,47,24.18,73.7,8.38,0.691,0.322,487.0,63.6,0.702,0.557,0.538,2.76,0.753,0.162,0,102,0.78,1.109,4,5,4.57,4.86,6.2,0.5,0.2,6,0,Low
2023-11-21,11,325,47,23.54,69.17,7.08,0.562,0.173,457.0,64.49,0.768,0.642,0.604,2.48,0.333,0.266,0,92,0.475,1.39,5,5,4.29,4.71,5.87,-0.4,-0.4,3,0,Low
2023-11-22,11,326,47,21.83,59.47,8.38,0.646,0.13,731.0,73.39,0.695,0.719,0.739,1.46,0.293,0.352,0,107,0.428,0.783,4,5,4.29,4.64,5.7,0.0,-0.2,4,0,Low
2023-11-23,11,327,47,24.77,65.89,4.71,0.587,0.206,522.0,70.4,0.704,0.645,0.492,3.33,0.613,0.413,0,102,0.169,1.052,4,6,4.29,4.5,5.67,0.0,-0.3333,4,0,Low
2023-11-24,11,328,47,20.19,62.77,3.89,0.572,0.164,433.0,77.27,0.702,0.687,0.456,2.67,0.742,0.374,0,93,0.222,0.978,5,5,4.14,4.43,5.57,-0.2,-0.2,4,0,Low
2023-11-25,11,329,47,23.49,68.72,4.77,0.654,0.207,606.0,72.52,0.714,0.758,0.619,2.48,0.702,0.369,0,87,0.46,0.948,5,5,4.0,4.36,5.43,-0.2,-0.2,4,0,Low
2023-11-26,11,330,47,23.35,74.37,5.21,0.574,0.181,609.0,72.77,0.723,0.732,0.64,2.21,0.936,0.16,0,110,0.395,1.147,3,6,4.43,4.36,5.4,1.0,0.0,6,0,Low
2023-11-27,11,331,48,21.45,54.6,2.62,0.586,0.244,643.0,77.93,0.717,0.805,0.604,2.42,0.666,0.238,0,94,0.117,1.029,6,4,4.0,4.29,5.23,-0.5,-0.25,3,0,Low
2023-11-28,11,332,48,22.63,66.06,3.86,0.58,0.167,667.0,86.19,0.717,0.744,0.642,3.01,0.634,0.117,0,100,0.195,0.734,3,5,4.29,4.29,5.17,0.6667,0.0,5,0,Low
2023-11-29,11,333,48,19.39,63.92,7.87,0.482,0.167,557.0,86.59,0.704,0.748,0.521,2.6,0.823,0.388,0,97,0.217,1.238,4,4,4.57,4.43,5.07,0.5,0.5,6,0,Low
2023-11-30,11,334,48,23.65,68.42,5.43,0.574,0.236,472.0,85.4,0.713,0.663,0.534,2.65,0.594,0.481,0,89,0.201,1.148,4,4,4.71,4.5,5.07,0.25,0.25,5,0,Low
2023-12-01,12,335,48,21.34,65.18,4.83,0.527,0.138,484.0,80.7,0.703,0.614,0.609,2.0,0.708,0.705,0,128,0.399,1.369,4,5,5.43,4.79,5.17,1.25,0.8,9,0,High
2023-12-02,12,336,48,20.59,58.9,2.66,0.48,0.125,477.0,92.85,0.656,0.687,0.723,2.36,0.717,0.996,0,95,0.166,1.182,4,5,5.71,4.86,5.13,0.5,0.2,6,0,Low
2023-12-03,12,337,48,23.65,61.0,2.31,0.521,0.11,468.0,76.38,0.789,0.662,0.639,2.52,0.504,0.5,0,99,0.49,0.947,6,3,5.57,5.0,5.07,-0.1667,0.6667,5,0,Low
2023-12-04,12,338,49,20.06,57.63,1.59,0.516,0.136,599.0,75.26,0.732,0.707,0.643,2.78,0.708,0.599,0,97,0.083,0.949,3,6,5.86,4.93,5.0,0.6667,-0.1667,5,0,Low
2023-12-05,12,339,49,18.57,68.37,4.77,0.59,0.171,500.0,94.44,0.681,0.635,0.525,2.33,0.978,0.594,0,86,0.526,1.259,5,3,6.43,5.36,5.03,0.8,2.0,9,0,High
2023-12-06,12,340,49,18.2,61.53,2.48,0.481,0.143,578.0,44.74,0.718,0.787,0.63,2.87,0.82,0.859,0,90,0.901,0.808,6,4,6.71,5.64,5.13,0.3333,1.0,8,0,High
2023-12-07,12,341,49,22.45,72.31,6.33,0.49,0.176,554.0,69.86,0.671,0.662,0.517,2.04,0.524,0.676,0,88,0.49,0.774,5,4,6.86,5.79,5.17,0.2,0.5,6,0,Low
2023-12-08,12,342,49,18.6,60.03,6.26,0.536,0.089,412.0,84.52,0.697,0.691,0.724,2.53,1.0,0.729,0,100,0.252,1.055,9,4,6.86,6.14,5.3,0.0,1.25,9,0,High
2023-12-09,12,343,49,24.6,55.63,5.42,0.454,0.083,363.0,81.8,0.667,0.718,0.529,2.46,0.753,0.574,0,106,0.26,0.626,6,4,6.86,6.29,5.3,0.0,0.5,6,0,Low
2023-12-10,12,344,49,16.86,50.29,2.21,0.482,0.082,401.0,97.66,0.71,0.81,0.544,1.89,0.714,0.702,0,100,0.148,1.087,5,6,7.57,6.57,5.47,1.0,0.6667,10,0,High
2023-12-11,12,345,50,24.35,48.04,0.08,0.427,0.0,466.0,73.07,0.665,0.861,0.497,2.48,0.635,0.552,0,104,0.544,1.117,5,3,7.71,6.79,5.5,0.2,1.0,6,0,Low
2023-12-12,12,346,50,21.32,48.84,3.74,0.552,0.114,511.0,67.69,0.724,0.866,0.606,2.27,0.752,0.767,1,110,0.379,0.938,9,5,8.14,7.29,5.7,0.3333,1.4,12,0,High
2023-12-13,12,347,50,20.64,59.44,6.23,0.486,0.106,448.0,68.68,0.733,0.617,0.603,3.07,0.667,0.549,0,91,0.024,1.352,8,6,7.86,7.29,5.77,-0.25,0.0,6,0,Low
2023-12-14,12,348,50,19.68,60.37,2.51,0.495,0.129,556.0,75.18,0.688,0.69,0.706,2.34,0.653,0.895,0,102,0.088,1.282,6,5,8.14,7.5,5.87,0.3333,0.6,8,0,Medium
2023-12-15,12,349,50,21.51,47.32,2.14,0.537,0.127,458.0,88.22,0.718,0.675,0.654,2.64,0.63,0.783,0,96,0.034,0.805,9,9,8.57,7.71,6.13,0.3333,0.3333,12,0,High
2023-12-16,12,350,50,20.58,61.66,3.01,0.45,0.198,521.0,88.34,0.687,0.75,0.545,2.01,0.796,0.862,0,97,0.487,1.164,6,6,9.43,8.14,6.4,1.0,1.0,12,0,High
2023-12-17,12,351,50,22.81,52.88,3.82,0.465,0.267,509.0,71.44,0.729,0.745,0.661,2.59,0.779,0.709,1,100,0.17,1.246,10,5,10.71,9.14,6.87,0.9,2.8,19,1,Critical
2023-12-18,12,352,51,20.78,56.14,13.01,0.423,0.204,639.0,74.53,0.693,0.673,0.513,2.33,0.628,0.691,0,113,0.5,1.021,6,5,11.0,9.36,6.97,0.3333,0.6,8,0,Low
2023-12-19,12,353,51,20.81,64.42,2.94,0.417,0.133,422.0,65.88,0.738,0.667,0.55,2.19,0.422,0.549,0,90,0.25,0.892,12,9,10.43,9.29,7.13,-0.3333,-0.1111,8,0,Low
2023-12-20,12,354,51,19.73,59.61,6.48,0.419,0.106,677.0,66.93,0.66,0.64,0.608,3.63,0.655,0.762,0,95,0.493,0.723,6,8,11.0,9.43,7.27,0.6667,0.25,10,0,Medium
2023-12-21,12,355,51,20.3,52.1,2.37,0.435,0.163,452.0,82.46,0.684,0.508,0.521,2.36,0.542,0.757,0,119,0.304,0.86,8,6,12.14,10.14,7.7,1.0,1.6667,16,1,High
2023-12-22,12,356,51,20.99,47.85,6.82,0.435,0.052,393.0,88.02,0.681,0.616,0.675,2.42,0.579,0.734,0,113,0.521,0.728,12,9,13.29,10.93,8.23,0.6667,1.2222,20,1,High
2023-12-23,12,357,51,16.91,39.77,0.0,0.463,0.084,483.0,65.03,0.721,0.789,0.76,2.86,0.631,0.87,0,114,0.207,1.228,12,6,13.14,11.29,8.47,-0.0833,0.8333,11,0,Medium
2023-12-24,12,358,51,17.6,47.85,3.33,0.399,0.11,759.0,74.43,0.732,0.837,0.579,2.19,0.491,0.916,0,106,0.218,0.936,19,10,12.0,11.36,8.7,-0.4211,0.1,11,0,Medium
2023-12-25,12,359,52,21.74,50.38,0.2,0.454,0.143,572.0,69.57,0.724,0.828,0.554,2.66,0.408,0.875,0,111,0.268,1.13,8,6,12.29,11.64,8.9,0.25,0.6667,10,0,Low
2023-12-26,12,360,52,20.56,45.21,0.0,0.456,0.133,548.0,80.64,0.7,0.793,0.591,2.7,0.694,0.572,0,116,0.5,1.315,8,12,13.0,11.71,9.13,0.625,0.0833,13,1,Medium
2023-12-27,12,361,52,19.82,49.84,0.11,0.403,0.067,564.0,68.11,0.632,0.639,0.561,2.6,0.654,0.811,0,98,0.155,1.053,10,6,13.57,12.29,9.5,0.4,1.3333,14,1,Medium
2023-12-28,12,362,52,20.2,50.58,7.52,0.381,0.113,438.0,52.74,0.717,0.626,0.618,3.42,0.648,0.54,0,113,0.246,1.294,16,8,13.14,12.64,9.77,-0.1875,0.625,13,1,Medium
2023-12-29,12,363,52,20.83,48.26,3.05,0.42,0.147,526.0,82.04,0.74,0.575,0.507,2.18,0.727,0.847,0,107,0.305,0.912,20,12,12.29,12.79,10.03,-0.3,0.1667,14,0,Medium
2023-12-30,12,364,52,19.03,45.2,2.87,0.399,0.08,500.0,68.97,0.797,0.673,0.622,3.12,0.551,0.691,0,117,0.422,1.097,11,12,12.29,12.71,10.23,0.0,-0.0833,11,0,Low
2023-12-31,12,365,52,18.53,49.61,5.48,0.415,0.188,645.0,70.01,0.704,0.727,0.734,2.69,0.7,0.566,0,87,0.279,1.051,11,19,12.29,12.14,10.3,0.0,-0.4211,11,0,Low
2024-01-01,1,1,1,20.46,50.74,0.33,0.477,0.14,491.0,76.36,0.697,0.639,0.46,2.86,0.851,0.931,0,79,0.454,0.825,10,8,13.57,12.93,10.73,0.9,1.375,19,1,High
2024-01-02,1,2,1,18.1,41.05,0.0,0.396,0.109,470.0,75.53,0.727,0.754,0.518,2.64,0.612,0.807,0,92,0.215,0.923,13,8,13.57,13.29,11.0,0.0,0.625,13,0,Low
2024-01-03,1,3,1,20.86,55.56,1.26,0.354,0.137,407.0,76.56,0.71,0.772,0.569,3.25,0.935,0.677,0,97,0.528,1.354,14,10,13.43,13.5,11.27,-0.0714,0.3,13,0,Low
2024-01-04,1,4,1,16.62,46.0,0.0,0.336,0.077,511.0,55.7,0.756,0.682,0.638,2.37,0.657,0.515,0,89,0.486,0.914,13,16,13.0,13.07,11.3,-0.2308,-0.375,10,0,Low
2024-01-05,1,5,1,22.07,46.21,0.0,0.332,0.079,523.0,77.56,0.693,0.613,0.662,2.7,0.522,0.769,0,97,0.247,0.584,14,20,12.86,12.57,11.47,-0.0714,-0.35,13,0,Low
2024-01-06,1,6,1,20.95,49.86,1.24,0.296,0.097,404.0,52.91,0.71,0.83,0.657,3.02,0.777,0.962,0,113,0.48,0.913,11,11,13.14,12.71,11.7,0.1818,0.1818,13,0,Low
2024-01-07,1,7,1,20.52,46.52,0.0,0.41,0.128,536.0,79.7,0.744,0.723,0.482,2.28,0.633,0.798,0,101,0.154,0.812,11,11,13.86,13.07,11.93,0.4545,0.4545,16,0,Medium
2024-01-08,1,8,2,21.97,50.35,0.28,0.245,0.126,519.0,83.18,0.728,0.875,0.553,2.9,0.808,0.986,0,96,0.379,1.114,19,10,12.86,13.21,12.13,-0.3684,0.2,12,0,Low
2024-01-09,1,9,2,23.33,45.87,0.0,0.375,0.096,581.0,58.31,0.753,0.727,0.537,2.49,0.712,0.568,0,96,0.208,1.154,13,13,12.43,13.0,12.13,-0.2308,-0.2308,10,0,Low
2024-01-10,1,10,2,22.03,39.99,0.0,0.302,0.148,597.0,75.28,0.706,0.733,0.595,2.01,0.601,0.784,0,99,0.406,1.09,13,14,12.43,12.93,12.37,0.0,-0.0714,13,0,Low
2024-01-11,1,11,2,16.32,45.36,6.3,0.313,0.121,508.0,82.57,0.757,0.643,0.601,1.92,0.878,0.899,0,99,0.319,0.898,10,13,13.29,13.14,12.5,0.6,0.2308,16,0,Medium
2024-01-12,1,12,2,17.45,35.86,0.02,0.288,0.067,417.0,67.51,0.669,0.686,0.504,2.46,0.575,0.763,0,110,0.213,1.015,13,14,13.29,13.07,12.73,0.0,-0.0714,13,0,Low
2024-01-13,1,13,2,18.77,42.9,5.45,0.399,0.141,434.0,78.74,0.671,0.595,0.569,2.9,0.325,0.546,0,106,0.067,0.921,13,11,12.71,12.93,12.77,-0.3077,-0.1818,9,0,Low
